Fecha;MP25;MP25_Original;PM10;Fue_Imputado
2021-10-26;15,0;15,0;64,0;0
2021-10-27;14,0;14,0;69,0;0
2021-10-28;16,0;16,0;61,0;0
2021-10-29;16,0;16,0;69,0;0
2021-10-30;16,0;16,0;60,0;0
2021-10-31;15,0;15,0;53,0;0
2021-11-01;15,0;15,0;47,0;0
2021-11-02;16,0;16,0;59,0;0
2021-11-03;10,0;10,0;48,0;0
2021-11-04;9,0;9,0;44,0;0
2021-11-05;13,0;13,0;67,0;0
2021-11-06;11,0;11,0;47,0;0
2021-11-07;12,0;12,0;43,0;0
2021-11-08;14,0;14,0;51,0;0
2021-11-09;10,0;10,0;53,0;0
2021-11-10;12,0;12,0;45,0;0
2021-11-11;13,0;13,0;51,0;0
2021-11-12;11,0;11,0;48,0;0
2021-11-13;6,0;6,0;26,0;0
2021-11-14;10,0;10,0;42,0;0
2021-11-15;8,0;8,0;44,0;0
2021-11-16;10,0;10,0;50,0;0
2021-11-17;12,0;12,0;53,0;0
2021-11-18;15,0;15,0;58,0;0
2021-11-19;13,0;13,0;57,0;0
2021-11-20;15,0;15,0;50,0;0
2021-11-21;13,0;13,0;44,0;0
2021-11-22;13,0;13,0;57,0;0
2021-11-23;14,0;14,0;66,0;0
2021-11-24;12,0;12,0;43,0;0
2021-11-25;12,0;12,0;49,0;0
2021-11-26;14,0;14,0;64,0;0
2021-11-27;9,0;9,0;34,0;0
2021-11-28;9,0;9,0;38,0;0
2021-11-29;9,0;9,0;53,0;0
2021-11-30;9,0;9,0;49,0;0
2021-12-01;10,0;10,0;48,0;0
2021-12-02;12,0;12,0;57,0;0
2021-12-03;13,0;13,0;54,0;0
2021-12-04;13,0;13,0;54,0;0
2021-12-05;15,0;15,0;55,0;0
2021-12-06;14,0;14,0;57,0;0
2021-12-07;13,0;13,0;52,0;0
2021-12-08;12,0;12,0;53,0;0
2021-12-09;16,0;16,0;66,0;0
2021-12-10;14,0;14,0;58,0;0
2021-12-11;10,0;10,0;33,0;0
2021-12-12;5,0;5,0;24,0;0
2021-12-13;10,0;10,0;42,0;0
2021-12-14;11,0;11,0;47,0;0
2021-12-15;11,0;11,0;53,0;0
2021-12-16;12,0;12,0;58,0;0
2021-12-17;11,0;11,0;51,0;0
2021-12-18;11,0;11,0;55,0;0
2021-12-19;14,0;14,0;51,0;0
2021-12-20;14,0;14,0;60,0;0
2021-12-21;18,0;18,0;64,0;0
2021-12-22;18,0;18,0;69,0;0
2021-12-23;13,0;13,0;51,0;0
2021-12-24;14,0;14,0;47,0;0
2021-12-25;12,17324004324886;;;1
2021-12-26;9,831733158906658;;;1
2021-12-27;12,934473673280255;;;1
2021-12-28;16,0;16,0;65,0;0
2021-12-29;12,0;12,0;41,0;0
2021-12-30;14,0;14,0;47,0;0
2021-12-31;11,0;11,0;47,0;0
2022-01-01;9,0;9,0;36,0;0
2022-01-02;7,0;7,0;29,0;0
2022-01-03;9,0;9,0;40,0;0
2022-01-04;8,0;8,0;39,0;0
2022-01-05;11,0;11,0;57,0;0
2022-01-06;14,0;14,0;61,0;0
2022-01-07;15,0;15,0;63,0;0
2022-01-08;14,0;14,0;50,0;0
2022-01-09;9,0;9,0;33,0;0
2022-01-10;9,0;9,0;44,0;0
2022-01-11;12,0;12,0;51,0;0
2022-01-12;11,0;11,0;52,0;0
2022-01-13;10,0;10,0;48,0;0
2022-01-14;11,0;11,0;51,0;0
2022-01-15;10,0;10,0;44,0;0
2022-01-16;8,0;8,0;29,0;0
2022-01-17;6,0;6,0;36,0;0
2022-01-18;9,0;9,0;53,0;0
2022-01-19;9,0;9,0;48,0;0
2022-01-20;10,0;10,0;52,0;0
2022-01-21;8,0;8,0;50,0;0
2022-01-22;6,0;6,0;34,0;0
2022-01-23;8,0;8,0;38,0;0
2022-01-24;12,0;12,0;54,0;0
2022-01-25;10,0;10,0;57,0;0
2022-01-26;14,0;14,0;61,0;0
2022-01-27;12,0;12,0;55,0;0
2022-01-28;14,0;14,0;59,0;0
2022-01-29;12,0;12,0;48,0;0
2022-01-30;11,0;11,0;38,0;0
2022-01-31;13,0;13,0;46,0;0
2022-02-01;12,0;12,0;53,0;0
2022-02-02;13,0;13,0;57,0;0
2022-02-03;10,0;10,0;48,0;0
2022-02-04;9,0;9,0;44,0;0
2022-02-05;11,0;11,0;43,0;0
2022-02-06;13,0;13,0;51,0;0
2022-02-07;13,0;13,0;58,0;0
2022-02-08;14,0;14,0;61,0;0
2022-02-09;18,0;18,0;67,0;0
2022-02-10;18,0;18,0;54,0;0
2022-02-11;18,0;18,0;59,0;0
2022-02-12;29,0;29,0;80,0;0
2022-02-13;18,0;18,0;56,0;0
2022-02-14;18,0;18,0;64,0;0
2022-02-15;19,0;19,0;63,0;0
2022-02-16;16,0;16,0;67,0;0
2022-02-17;17,0;17,0;65,0;0
2022-02-18;24,0;24,0;78,0;0
2022-02-19;16,0;16,0;54,0;0
2022-02-20;9,0;9,0;40,0;0
2022-02-21;9,0;9,0;43,0;0
2022-02-22;8,0;8,0;42,0;0
2022-02-23;6,0;6,0;36,0;0
2022-02-24;12,0;12,0;41,0;0
2022-02-25;14,0;14,0;52,0;0
2022-02-26;10,0;10,0;43,0;0
2022-02-27;6,0;6,0;34,0;0
2022-02-28;10,0;10,0;57,0;0
2022-03-01;17,0;17,0;78,0;0
2022-03-02;17,0;17,0;73,0;0
2022-03-03;15,0;15,0;63,0;0
2022-03-04;12,0;12,0;57,0;0
2022-03-05;11,0;11,0;50,0;0
2022-03-06;8,0;8,0;41,0;0
2022-03-07;10,0;10,0;50,0;0
2022-03-08;12,0;12,0;60,0;0
2022-03-09;11,0;11,0;57,0;0
2022-03-10;14,0;14,0;73,0;0
2022-03-11;17,0;17,0;75,0;0
2022-03-12;22,0;22,0;66,0;0
2022-03-13;19,0;19,0;60,0;0
2022-03-14;22,0;22,0;75,0;0
2022-03-15;24,56502727286242;;84,0;1
2022-03-16;18,359345135323306;;67,0;1
2022-03-17;19,209736506555686;;69,0;1
2022-03-18;19,878663119718777;;74,0;1
2022-03-19;17,0;17,0;74,0;0
2022-03-20;17,0;17,0;70,0;0
2022-03-21;10,0;10,0;59,0;0
2022-03-22;12,0;12,0;63,0;0
2022-03-23;7,0;7,0;51,0;0
2022-03-24;12,0;12,0;80,0;0
2022-03-25;19,0;19,0;98,0;0
2022-03-26;18,0;18,0;70,0;0
2022-03-27;18,0;18,0;63,0;0
2022-03-28;17,0;17,0;70,0;0
2022-03-29;12,0;12,0;77,0;0
2022-03-30;15,0;15,0;88,0;0
2022-03-31;18,0;18,0;98,0;0
2022-04-01;22,0;22,0;96,0;0
2022-04-02;24,0;24,0;77,0;0
2022-04-03;13,0;13,0;44,0;0
2022-04-04;15,0;15,0;73,0;0
2022-04-05;18,0;18,0;78,0;0
2022-04-06;20,0;20,0;84,0;0
2022-04-07;20,0;20,0;85,0;0
2022-04-08;19,0;19,0;77,0;0
2022-04-09;11,0;11,0;43,0;0
2022-04-10;8,0;8,0;35,0;0
2022-04-11;10,0;10,0;47,0;0
2022-04-12;11,0;11,0;68,0;0
2022-04-13;21,0;21,0;97,0;0
2022-04-14;23,0;23,0;95,0;0
2022-04-15;17,0;17,0;44,0;0
2022-04-16;31,0;31,0;73,0;0
2022-04-17;35,0;35,0;82,0;0
2022-04-18;27,0;27,0;83,0;0
2022-04-19;29,0;29,0;84,0;0
2022-04-20;19,0;19,0;76,0;0
2022-04-21;26,0;26,0;96,0;0
2022-04-22;24,0;24,0;66,0;0
2022-04-23;22,0;22,0;65,0;0
2022-04-24;11,0;11,0;41,0;0
2022-04-25;8,0;8,0;37,0;0
2022-04-26;5,0;5,0;22,0;0
2022-04-27;14,0;14,0;37,0;0
2022-04-28;33,0;33,0;101,0;0
2022-04-29;41,0;41,0;110,0;0
2022-04-30;32,0;32,0;81,0;0
2022-05-01;38,0;38,0;76,0;0
2022-05-02;26,0;26,0;72,0;0
2022-05-03;39,0;39,0;118,0;0
2022-05-04;35,0;35,0;100,0;0
2022-05-05;39,0;39,0;74,0;0
2022-05-06;55,0;55,0;101,0;0
2022-05-07;45,0;45,0;90,0;0
2022-05-08;30,0;30,0;46,0;0
2022-05-09;42,0;42,0;84,0;0
2022-05-10;54,0;54,0;133,0;0
2022-05-11;56,0;56,0;139,0;0
2022-05-12;55,0;55,0;121,0;0
2022-05-13;51,0;51,0;109,0;0
2022-05-14;52,0;52,0;125,0;0
2022-05-15;53,0;53,0;121,0;0
2022-05-16;54,0;54,0;120,0;0
2022-05-17;67,0;67,0;146,0;0
2022-05-18;70,0;70,0;155,0;0
2022-05-19;35,0;35,0;93,0;0
2022-05-20;33,0;33,0;89,0;0
2022-05-21;38,0;38,0;84,0;0
2022-05-22;40,0;40,0;85,0;0
2022-05-23;21,0;21,0;72,0;0
2022-05-24;27,0;27,0;88,0;0
2022-05-25;36,0;36,0;102,0;0
2022-05-26;46,0;46,0;108,0;0
2022-05-27;77,0;77,0;170,0;0
2022-05-28;103,0;103,0;186,0;0
2022-05-29;60,0;60,0;106,0;0
2022-05-30;52,0;52,0;111,0;0
2022-05-31;52,0;52,0;117,0;0
2022-06-01;33,0;33,0;78,0;0
2022-06-02;30,0;30,0;66,0;0
2022-06-03;36,0;36,0;71,0;0
2022-06-04;14,0;14,0;35,0;0
2022-06-05;12,0;12,0;35,0;0
2022-06-06;27,0;27,0;76,0;0
2022-06-07;45,0;45,0;104,0;0
2022-06-08;42,0;42,0;84,0;0
2022-06-09;56,0;56,0;113,0;0
2022-06-10;68,0;68,0;153,0;0
2022-06-11;53,0;53,0;115,0;0
2022-06-12;73,0;73,0;116,0;0
2022-06-13;53,0;53,0;94,0;0
2022-06-14;49,0;49,0;87,0;0
2022-06-15;45,0;45,0;98,0;0
2022-06-16;37,0;37,0;79,0;0
2022-06-17;47,0;47,0;105,0;0
2022-06-18;74,0;74,0;140,0;0
2022-06-19;86,0;86,0;145,0;0
2022-06-20;75,0;75,0;128,0;0
2022-06-21;42,0;42,0;79,0;0
2022-06-22;42,0;42,0;92,0;0
2022-06-23;16,0;16,0;44,0;0
2022-06-24;35,0;35,0;110,0;0
2022-06-25;45,0;45,0;115,0;0
2022-06-26;64,0;64,0;113,0;0
2022-06-27;32,0;32,0;54,0;0
2022-06-28;30,0;30,0;83,0;0
2022-06-29;36,0;36,0;92,0;0
2022-06-30;35,0;35,0;83,0;0
2022-07-01;11,0;11,0;29,0;0
2022-07-02;25,0;25,0;53,0;0
2022-07-03;60,0;60,0;121,0;0
2022-07-04;57,0;57,0;127,0;0
2022-07-05;43,0;43,0;105,0;0
2022-07-06;37,0;37,0;76,0;0
2022-07-07;54,0;54,0;128,0;0
2022-07-08;41,0;41,0;86,0;0
2022-07-09;12,0;12,0;31,0;0
2022-07-10;7,0;7,0;11,0;0
2022-07-11;13,0;13,0;29,0;0
2022-07-12;27,0;27,0;75,0;0
2022-07-13;32,0;32,0;78,0;0
2022-07-14;9,0;9,0;19,0;0
2022-07-15;17,0;17,0;37,0;0
2022-07-16;19,0;19,0;47,0;0
2022-07-17;42,0;42,0;86,0;0
2022-07-18;44,0;44,0;118,0;0
2022-07-19;46,0;46,0;128,0;0
2022-07-20;44,0;44,0;113,0;0
2022-07-21;44,0;44,0;112,0;0
2022-07-22;54,0;54,0;143,0;0
2022-07-23;51,0;51,0;111,0;0
2022-07-24;44,0;44,0;74,0;0
2022-07-25;27,0;27,0;55,0;0
2022-07-26;26,0;26,0;66,0;0
2022-07-27;22,0;22,0;52,0;0
2022-07-28;30,0;30,0;82,0;0
2022-07-29;40,0;40,0;112,0;0
2022-07-30;36,0;36,0;73,0;0
2022-07-31;45,0;45,0;84,0;0
2022-08-01;43,0;43,0;81,0;0
2022-08-02;58,0;58,0;104,0;0
2022-08-03;41,0;41,0;84,0;0
2022-08-04;32,0;32,0;74,0;0
2022-08-05;45,0;45,0;104,0;0
2022-08-06;24,0;24,0;48,0;0
2022-08-07;8,0;8,0;17,0;0
2022-08-08;25,0;25,0;64,0;0
2022-08-09;40,0;40,0;121,0;0
2022-08-10;29,0;29,0;86,0;0
2022-08-11;34,0;34,0;75,0;0
2022-08-12;21,0;21,0;49,0;0
2022-08-13;36,0;36,0;77,0;0
2022-08-14;21,0;21,0;43,0;0
2022-08-15;6,0;6,0;16,0;0
2022-08-16;26,0;26,0;78,0;0
2022-08-17;18,0;18,0;36,0;0
2022-08-18;30,0;30,0;84,0;0
2022-08-19;46,0;46,0;128,0;0
2022-08-20;47,0;47,0;115,0;0
2022-08-21;39,0;39,0;81,0;0
2022-08-22;30,0;30,0;55,0;0
2022-08-23;53,0;53,0;105,0;0
2022-08-24;58,0;58,0;123,0;0
2022-08-25;52,0;52,0;132,0;0
2022-08-26;52,0;52,0;124,0;0
2022-08-27;34,0;34,0;78,0;0
2022-08-28;46,0;46,0;129,0;0
2022-08-29;27,0;27,0;84,0;0
2022-08-30;24,0;24,0;53,0;0
2022-08-31;21,0;21,0;54,0;0
2022-09-01;25,0;25,0;57,0;0
2022-09-02;47,0;47,0;125,0;0
2022-09-03;41,0;41,0;108,0;0
2022-09-04;38,0;38,0;83,0;0
2022-09-05;32,0;32,0;86,0;0
2022-09-06;32,0;32,0;92,0;0
2022-09-07;12,0;12,0;32,0;0
2022-09-08;9,0;9,0;26,0;0
2022-09-09;32,0;32,0;97,0;0
2022-09-10;35,0;35,0;82,0;0
2022-09-11;10,0;10,0;22,0;0
2022-09-12;26,0;26,0;62,0;0
2022-09-13;17,0;17,0;48,0;0
2022-09-14;27,0;27,0;89,0;0
2022-09-15;31,0;31,0;82,0;0
2022-09-16;20,0;20,0;42,0;0
2022-09-17;17,0;17,0;32,0;0
2022-09-18;8,0;8,0;18,0;0
2022-09-19;13,0;13,0;37,0;0
2022-09-20;9,0;9,0;29,0;0
2022-09-21;9,0;9,0;36,0;0
2022-09-22;16,0;16,0;67,0;0
2022-09-23;21,0;21,0;71,0;0
2022-09-24;11,0;11,0;27,0;0
2022-09-25;9,0;9,0;29,0;0
2022-09-26;13,0;13,0;43,0;0
2022-09-27;17,0;17,0;53,0;0
2022-09-28;17,0;17,0;60,0;0
2022-09-29;21,0;21,0;68,0;0
2022-09-30;31,0;31,0;87,0;0
2022-10-01;25,0;25,0;69,0;0
2022-10-02;23,0;23,0;59,0;0
2022-10-03;12,0;12,0;30,0;0
2022-10-04;11,0;11,0;41,0;0
2022-10-05;10,0;10,0;37,0;0
2022-10-06;15,0;15,0;51,0;0
2022-10-07;14,0;14,0;61,0;0
2022-10-08;5,0;5,0;30,0;0
2022-10-09;11,0;11,0;41,0;0
2022-10-10;11,0;11,0;42,0;0
2022-10-11;17,0;17,0;65,0;0
2022-10-12;16,0;16,0;62,0;0
2022-10-13;14,0;14,0;59,0;0
2022-10-14;15,0;15,0;68,0;0
2022-10-15;20,0;20,0;78,0;0
2022-10-16;15,0;15,0;52,0;0
2022-10-17;10,0;10,0;44,0;0
2022-10-18;10,0;10,0;41,0;0
2022-10-19;9,0;9,0;37,0;0
2022-10-20;11,0;11,0;47,0;0
2022-10-21;14,0;14,0;56,0;0
2022-10-22;13,0;13,0;59,0;0
2022-10-23;13,0;13,0;50,0;0
2022-10-24;13,0;13,0;52,0;0
2022-10-25;7,0;7,0;47,0;0
2022-10-26;9,0;9,0;41,0;0
2022-10-27;11,0;11,0;54,0;0
2022-10-28;13,0;13,0;58,0;0
2022-10-29;11,0;11,0;44,0;0
2022-10-30;4,0;4,0;32,0;0
2022-10-31;10,0;10,0;56,0;0
2022-11-01;12,0;12,0;62,0;0
2022-11-02;15,0;15,0;69,0;0
2022-11-03;16,0;16,0;72,0;0
2022-11-04;18,0;18,0;75,0;0
2022-11-05;13,0;13,0;52,0;0
2022-11-06;13,0;13,0;46,0;0
2022-11-07;15,0;15,0;63,0;0
2022-11-08;15,0;15,0;61,0;0
2022-11-09;9,0;9,0;31,0;0
2022-11-10;11,0;11,0;42,0;0
2022-11-11;6,0;6,0;30,0;0
2022-11-12;5,0;5,0;27,0;0
2022-11-13;7,0;7,0;24,0;0
2022-11-14;10,0;10,0;42,0;0
2022-11-15;13,0;13,0;55,0;0
2022-11-16;12,0;12,0;52,0;0
2022-11-17;14,0;14,0;58,0;0
2022-11-18;14,0;14,0;59,0;0
2022-11-19;11,0;11,0;47,0;0
2022-11-20;11,0;11,0;45,0;0
2022-11-21;11,0;11,0;49,0;0
2022-11-22;14,0;14,0;61,0;0
2022-11-23;17,0;17,0;72,0;0
2022-11-24;14,0;14,0;63,0;0
2022-11-25;14,0;14,0;65,0;0
2022-11-26;13,0;13,0;64,0;0
2022-11-27;13,0;13,0;54,0;0
2022-11-28;14,0;14,0;57,0;0
2022-11-29;13,0;13,0;47,0;0
2022-11-30;11,0;11,0;40,0;0
2022-12-01;12,0;12,0;50,0;0
2022-12-02;14,0;14,0;60,0;0
2022-12-03;13,0;13,0;54,0;0
2022-12-04;9,0;9,0;46,0;0
2022-12-05;10,0;10,0;51,0;0
2022-12-06;9,04886787466518;;;1
2022-12-07;9,951589944732763;;;1
2022-12-08;11,0;11,0;39,0;0
2022-12-09;7,0;7,0;39,0;0
2022-12-10;9,0;9,0;47,0;0
2022-12-11;11,0;11,0;54,0;0
2022-12-12;14,0;14,0;69,0;0
2022-12-13;12,0;12,0;63,0;0
2022-12-14;12,0;12,0;61,0;0
2022-12-15;27,0;27,0;78,0;0
2022-12-16;78,0;78,0;144,0;0
2022-12-17;16,0;16,0;58,0;0
2022-12-18;14,0;14,0;50,0;0
2022-12-19;10,0;10,0;51,0;0
2022-12-20;9,0;9,0;44,0;0
2022-12-21;9,0;9,0;51,0;0
2022-12-22;8,0;8,0;;0
2022-12-23;7,0;7,0;;0
2022-12-24;11,0;11,0;53,0;0
2022-12-25;11,0;11,0;50,0;0
2022-12-26;12,0;12,0;49,0;0
2022-12-27;13,0;13,0;55,0;0
2022-12-28;14,0;14,0;59,0;0
2022-12-29;16,0;16,0;77,0;0
2022-12-30;18,0;18,0;66,0;0
2022-12-31;15,0;15,0;41,0;0
2023-01-01;17,0;17,0;36,0;0
2023-01-02;10,0;10,0;31,0;0
2023-01-03;12,0;12,0;42,0;0
2023-01-04;16,0;16,0;66,0;0
2023-01-05;17,0;17,0;58,0;0
2023-01-06;13,0;13,0;53,0;0
2023-01-07;12,0;12,0;50,0;0
2023-01-08;9,0;9,0;43,0;0
2023-01-09;11,0;11,0;49,0;0
2023-01-10;9,0;9,0;43,0;0
2023-01-11;11,0;11,0;54,0;0
2023-01-12;9,0;9,0;52,0;0
2023-01-13;11,0;11,0;60,0;0
2023-01-14;10,0;10,0;50,0;0
2023-01-15;13,0;13,0;49,0;0
2023-01-16;17,0;17,0;63,0;0
2023-01-17;16,0;16,0;64,0;0
2023-01-18;18,0;18,0;72,0;0
2023-01-19;17,0;17,0;58,0;0
2023-01-20;14,0;14,0;51,0;0
2023-01-21;14,0;14,0;51,0;0
2023-01-22;13,0;13,0;48,0;0
2023-01-23;13,0;13,0;55,0;0
2023-01-24;12,0;12,0;45,0;0
2023-01-25;9,0;9,0;48,0;0
2023-01-26;11,0;11,0;54,0;0
2023-01-27;13,0;13,0;62,0;0
2023-01-28;18,0;18,0;62,0;0
2023-01-29;12,0;12,0;56,0;0
2023-01-30;12,0;12,0;53,0;0
2023-01-31;12,0;12,0;52,0;0
2023-02-01;15,0;15,0;60,0;0
2023-02-02;19,0;19,0;67,0;0
2023-02-03;24,0;24,0;84,0;0
2023-02-04;17,0;17,0;64,0;0
2023-02-05;15,0;15,0;49,0;0
2023-02-06;47,0;47,0;93,0;0
2023-02-07;72,0;72,0;130,0;0
2023-02-08;56,0;56,0;116,0;0
2023-02-09;70,0;70,0;127,0;0
2023-02-10;68,0;68,0;127,0;0
2023-02-11;42,0;42,0;83,0;0
2023-02-12;31,0;31,0;71,0;0
2023-02-13;10,0;10,0;44,0;0
2023-02-14;11,0;11,0;55,0;0
2023-02-15;14,0;14,0;69,0;0
2023-02-16;14,0;14,0;64,0;0
2023-02-17;14,0;14,0;61,0;0
2023-02-18;16,0;16,0;70,0;0
2023-02-19;11,0;11,0;43,0;0
2023-02-20;16,0;16,0;60,0;0
2023-02-21;26,0;26,0;77,0;0
2023-02-22;25,0;25,0;82,0;0
2023-02-23;22,0;22,0;80,0;0
2023-02-24;20,0;20,0;73,0;0
2023-02-25;15,0;15,0;58,0;0
2023-02-26;14,0;14,0;51,0;0
2023-02-27;15,0;15,0;65,0;0
2023-02-28;15,0;15,0;66,0;0
2023-03-01;17,0;17,0;76,0;0
2023-03-02;13,0;13,0;74,0;0
2023-03-03;14,0;14,0;65,0;0
2023-03-04;16,0;16,0;67,0;0
2023-03-05;15,0;15,0;59,0;0
2023-03-06;15,0;15,0;63,0;0
2023-03-07;15,0;15,0;64,0;0
2023-03-08;11,0;11,0;48,0;0
2023-03-09;9,0;9,0;51,0;0
2023-03-10;10,0;10,0;53,0;0
2023-03-11;9,0;9,0;43,0;0
2023-03-12;8,0;8,0;35,0;0
2023-03-13;9,0;9,0;45,0;0
2023-03-14;10,0;10,0;46,0;0
2023-03-15;11,0;11,0;53,0;0
2023-03-16;12,0;12,0;55,0;0
2023-03-17;12,0;12,0;55,0;0
2023-03-18;11,0;11,0;65,0;0
2023-03-19;12,0;12,0;59,0;0
2023-03-20;12,0;12,0;56,0;0
2023-03-21;15,11544513902107;;64,0;1
2023-03-22;17,0;17,0;74,0;0
2023-03-23;23,0;23,0;90,0;0
2023-03-24;23,0;23,0;83,0;0
2023-03-25;22,0;22,0;76,0;0
2023-03-26;17,0;17,0;63,0;0
2023-03-27;21,0;21,0;78,0;0
2023-03-28;18,0;18,0;74,0;0
2023-03-29;14,0;14,0;63,0;0
2023-03-30;19,0;19,0;82,0;0
2023-03-31;26,36664807263349;;91,0;1
2023-04-01;31,709818215381933;;86,0;1
2023-04-02;25,211085185130376;;69,0;1
2023-04-03;26,009959584519887;;82,0;1
2023-04-04;24,932636254501876;;79,0;1
2023-04-05;23,08123308877264;;74,0;1
2023-04-06;22,402632760487755;;77,0;1
2023-04-07;19,0;19,0;75,0;0
2023-04-08;16,0;16,0;61,0;0
2023-04-09;20,0;20,0;64,0;0
2023-04-10;19,0;19,0;77,0;0
2023-04-11;19,0;19,0;80,0;0
2023-04-12;11,0;11,0;62,0;0
2023-04-13;10,0;10,0;50,0;0
2023-04-14;13,0;13,0;60,0;0
2023-04-15;20,0;20,0;63,0;0
2023-04-16;21,0;21,0;60,0;0
2023-04-17;18,0;18,0;65,0;0
2023-04-18;19,0;19,0;101,0;0
2023-04-19;30,0;30,0;130,0;0
2023-04-20;21,0;21,0;101,0;0
2023-04-21;15,0;15,0;66,0;0
2023-04-22;28,0;28,0;86,0;0
2023-04-23;21,0;21,0;58,0;0
2023-04-24;25,0;25,0;75,0;0
2023-04-25;26,0;26,0;101,0;0
2023-04-26;40,0;40,0;155,0;0
2023-04-27;43,0;43,0;110,0;0
2023-04-28;34,0;34,0;95,0;0
2023-04-29;11,0;11,0;32,0;0
2023-04-30;7,0;7,0;21,0;0
2023-05-01;20,0;20,0;43,0;0
2023-05-02;28,0;28,0;75,0;0
2023-05-03;34,0;34,0;94,0;0
2023-05-04;41,0;41,0;98,0;0
2023-05-05;50,0;50,0;115,0;0
2023-05-06;52,0;52,0;102,0;0
2023-05-07;78,0;78,0;142,0;0
2023-05-08;61,0;61,0;140,0;0
2023-05-09;45,0;45,0;135,0;0
2023-05-10;50,0;50,0;165,0;0
2023-05-11;39,0;39,0;122,0;0
2023-05-12;31,0;31,0;118,0;0
2023-05-13;42,0;42,0;124,0;0
2023-05-14;40,0;40,0;109,0;0
2023-05-15;35,0;35,0;73,0;0
2023-05-16;34,0;34,0;75,0;0
2023-05-17;14,0;14,0;42,0;0
2023-05-18;26,0;26,0;71,0;0
2023-05-19;29,0;29,0;80,0;0
2023-05-20;43,0;43,0;95,0;0
2023-05-21;40,0;40,0;83,0;0
2023-05-22;26,0;26,0;74,0;0
2023-05-23;40,0;40,0;107,0;0
2023-05-24;32,0;32,0;86,0;0
2023-05-25;46,0;46,0;111,0;0
2023-05-26;25,0;25,0;67,0;0
2023-05-27;33,0;33,0;83,0;0
2023-05-28;63,0;63,0;114,0;0
2023-05-29;63,0;63,0;132,0;0
2023-05-30;64,0;64,0;139,0;0
2023-05-31;67,0;67,0;160,0;0
2023-06-01;45,0;45,0;129,0;0
2023-06-02;35,0;35,0;94,0;0
2023-06-03;31,0;31,0;73,0;0
2023-06-04;43,0;43,0;95,0;0
2023-06-05;45,0;45,0;133,0;0
2023-06-06;52,0;52,0;161,0;0
2023-06-07;57,0;57,0;158,0;0
2023-06-08;27,0;27,0;67,0;0
2023-06-09;10,0;10,0;21,0;0
2023-06-10;13,0;13,0;29,0;0
2023-06-11;32,0;32,0;56,0;0
2023-06-12;57,0;57,0;113,0;0
2023-06-13;52,0;52,0;129,0;0
2023-06-14;44,0;44,0;122,0;0
2023-06-15;51,0;51,0;132,0;0
2023-06-16;50,0;50,0;163,0;0
2023-06-17;55,0;55,0;147,0;0
2023-06-18;43,0;43,0;87,0;0
2023-06-19;42,0;42,0;94,0;0
2023-06-20;39,0;39,0;101,0;0
2023-06-21;35,0;35,0;77,0;0
2023-06-22;17,0;17,0;30,0;0
2023-06-23;15,0;15,0;29,0;0
2023-06-24;16,0;16,0;36,0;0
2023-06-25;24,0;24,0;47,0;0
2023-06-26;18,0;18,0;43,0;0
2023-06-27;17,0;17,0;85,0;0
2023-06-28;47,0;47,0;154,0;0
2023-06-29;51,0;51,0;164,0;0
2023-06-30;48,0;48,0;150,0;0
2023-07-01;40,0;40,0;104,0;0
2023-07-02;35,0;35,0;64,0;0
2023-07-03;46,0;46,0;103,0;0
2023-07-04;29,0;29,0;95,0;0
2023-07-05;22,0;22,0;70,0;0
2023-07-06;27,0;27,0;96,0;0
2023-07-07;43,0;43,0;116,0;0
2023-07-08;37,0;37,0;86,0;0
2023-07-09;38,0;38,0;87,0;0
2023-07-10;33,0;33,0;79,0;0
2023-07-11;27,0;27,0;67,0;0
2023-07-12;6,0;6,0;27,0;0
2023-07-13;31,0;31,0;126,0;0
2023-07-14;44,0;44,0;133,0;0
2023-07-15;43,0;43,0;108,0;0
2023-07-16;69,0;69,0;137,0;0
2023-07-17;68,0;68,0;181,0;0
2023-07-18;61,0;61,0;182,0;0
2023-07-19;43,0;43,0;160,0;0
2023-07-20;47,0;47,0;149,0;0
2023-07-21;22,0;22,0;67,0;0
2023-07-22;10,0;10,0;23,0;0
2023-07-23;31,0;31,0;68,0;0
2023-07-24;47,0;47,0;117,0;0
2023-07-25;33,0;33,0;92,0;0
2023-07-26;32,0;32,0;94,0;0
2023-07-27;44,0;44,0;146,0;0
2023-07-28;55,0;55,0;160,0;0
2023-07-29;41,0;41,0;119,0;0
2023-07-30;47,0;47,0;128,0;0
2023-07-31;46,0;46,0;123,0;0
2023-08-01;41,0;41,0;113,0;0
2023-08-02;41,0;41,0;129,0;0
2023-08-03;39,0;39,0;123,0;0
2023-08-04;36,0;36,0;119,0;0
2023-08-05;23,0;23,0;49,0;0
2023-08-06;24,0;24,0;61,0;0
2023-08-07;36,0;36,0;100,0;0
2023-08-08;47,0;47,0;121,0;0
2023-08-09;50,0;50,0;122,0;0
2023-08-10;6,0;6,0;24,0;0
2023-08-11;18,0;18,0;61,0;0
2023-08-12;32,0;32,0;98,0;0
2023-08-13;34,0;34,0;98,0;0
2023-08-14;26,0;26,0;84,0;0
2023-08-15;22,0;22,0;44,0;0
2023-08-16;15,0;15,0;49,0;0
2023-08-17;11,0;11,0;38,0;0
2023-08-18;19,0;19,0;65,0;0
2023-08-19;18,0;18,0;36,0;0
2023-08-20;15,0;15,0;29,0;0
2023-08-21;11,0;11,0;49,0;0
